Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Método de pesca;Horas_trabajadas_inf;Horas_trabajadas_sup;Peso_total_inf;Peso_total_sup;Profundidad_inf;Profundidad_sup;Costo_total_inf;Costo_total_sup;Ingresos_inf;Ingresos_sup
Pacífico;Chocó;Nuquí;Puerto Miraflores;Arpón;3,513999903;26,11050067;15,8375;105,7875;11,55;38,35;22575;109850;144112,5;1017900
Pacífico;Chocó;Nuquí;Puerto Miraflores;Línea de mano;6,83900032;54,23275238;6,48900012;328,5782482;11,2;58,5;27160;332800;67270;2425150
Pacífico;Chocó;Nuquí;Puerto Miraflores;Línea de mano correteo curricán o trolling;4,121950016;15,01890015;0;478,465;27,055;208,65;46410;354900;204540;3170700
Pacífico;Chocó;Nuquí;Puerto Miraflores;Línea de mano fija marina;7,7;26,23270037;5,233200016;147,55;11,9;39;25200;390780;56616;1718080
Pacífico;Chocó;Nuquí;Puerto Miraflores;Palangre o espinel de fondo;1,902250022;70,41125;4,2;429,801459;10,5;125,125;22400;341510;60270;3798340
Pacífico;Chocó;Nuquí;Puerto Miraflores;Red de enmalle fija marina;0,976499987;26,4420002;2,8;195;5,6;36,4;9800;416000;21525;2356900
Pacífico;Chocó;Nuquí;Puerto Miraflores;Red de enmalle marina de fondo;0,75600003;26,37699921;0;103,22;3,5;19,5;9940;169000;16275;1248000
Pacífico;Chocó;Nuquí;Tribugá;Arpón;1,345400002;15,2489999;0;36,075;0,7;1,3;0;20150;0;514150
Pacífico;Chocó;Nuquí;Tribugá;Línea de mano correteo curricán o trolling;1,715700016;13,19499963;0,5075;16,1525;3,99;13,65;6510;33280;0;252590
Pacífico;Chocó;Nuquí;Tribugá;Línea de mano fija marina;1,869000053;16,41575038;0;16,25;4,2;13;0;53300;0;234650
Pacífico;Chocó;Nuquí;Tribugá;Palangre o espinel de fondo;4,600400085;23,79520012;0;27,56;2,1;6,5;10500;74100;7350;433062,5
Pacífico;Chocó;Nuquí;Tribugá;Recolección manual de piangua;3,19900012;11,3489994;0,7;3,9;0,629999983;1,169999969;3500;26000;35000;211250
Pacífico;Chocó;Nuquí;Tribugá;Red de enmalle fija marina;2,1;19,42524971;1,225;45,4025;2,1;3,9;0;60125;12932,5;477457,5
Pacífico;Nariño;El Charco;Bazán;Palangre o espinel de fondo;16,00899965;119,0676488;10,5;385,2225;53,27;139,36;208075;1467245;124250;4162502,5
Pacífico;Nariño;El Charco;Bazán;Red de cerco artesanal o ruche;5,285;25,74;64,4;2549,04;7,14;117;311500;904280;482282,5;29162250
Pacífico;Nariño;El Charco;Bazán;Red de enmalle camaronera;5,6;13,65325007;6,0375;33,57250037;5,425;78;70875;164937,5;164062,5;963950
Pacífico;Nariño;El Charco;Bazán;Red de enmalle de deriva marina;6,3;113,9462993;4,655;206,96;8,82;78;73500;1060020;37240;1633450
Pacífico;Nariño;El Charco;Bazán;Red de enmalle fija marina;6,3;13,195;1,35799999;107,64;42;78;63000;175500;43750;1093690
Pacífico;Nariño;El Charco;El 48;Palangre o espinel de fondo;20,69024992;89,00774841;52,675;295,425;38,85;136,5;138250;1057550;503125;3422900
Pacífico;Nariño;El Charco;El 48;Red de cerco artesanal o ruche;6,288800211;14,33509981;127,54;1106,17;36,4;102,7;281400;622050;776860;4088402,5
Pacífico;Nariño;El Charco;El 48;Red de enmalle camaronera;5,46245014;10,69445001;1,2425;8,7425;4,2;7,8;61250;125450;39760;279760
Pacífico;Nariño;El Charco;El 48;Red de enmalle de deriva marina;8,915900126;105,4196;7,42;28,99;13,51;63,7;60900;605670;73290;206310
Pacífico;Nariño;El Charco;Pesquera Punta Reyes;Palangre o espinel de fondo;10,24380008;126,4919469;13,4925;326,56;24,395;143;117950;1827865;122920;3224780
Pacífico;Nariño;El Charco;Pesquera Punta Reyes;Red de cerco artesanal o ruche;5,9674998;22,16499963;120,26;2305,875;6,72;106,145;187600;1126775;713370;7353645
Pacífico;Nariño;El Charco;Pesquera Punta Reyes;Red de enmalle camaronera;6,13025002;19,44214942;3,01;21,09899996;3,22;13;61425;130650;96320;675168
Pacífico;Nariño;El Charco;Pesquera Punta Reyes;Red de enmalle de deriva marina;10,22350005;117,852149;6,0725;349,765;5,6;75,725;45500;1163370;38937,5;1593819,5
Pacífico;Nariño;El Charco;Uldarico;Palangre o espinel de fondo;12,01899965;141,1214974;35,14;280,865;38,71;109,46;98700;1304420;215110;2866500
Pacífico;Nariño;El Charco;Uldarico;Red de cerco artesanal o ruche;7,08399992;13,15599985;749;1391;60,2;111,8;280000;520000;2555175;4745325
Pacífico;Nariño;El Charco;Uldarico;Red de enmalle camaronera;5,539099991;12,37014984;6,1425;56,42;3,5;10,01;64715;127205;196560;1805440
Pacífico;Nariño;El Charco;Uldarico;Red de enmalle de deriva marina;10,90774985;37,73379997;18,6025;78,39;15,26;87,1;44310;116415;90877,5;769275
Pacífico;Nariño;La Tola;Amarales;Red de enmalle camaronera;2,45;10,8289999;1,54350003;30,15024903;4,9;21,45;15400;71500;54880;830245
Pacífico;Nariño;La Tola;Amarales;Red de enmalle de deriva marina;2,569000053;19,175;4,55;84,175;4,2;21,45;17500;117000;52150;1109420
Pacífico;Nariño;La Tola;Vigía;Línea de mano fija marina;4,016949949;66,50604988;29,0325;145,8275;8,4;117;27475;797387,5;151795;1703357,5
Pacífico;Nariño;La Tola;Vigía;Red de enmalle camaronera;2,8;11,05;0,861000026;13,61100004;7;19,5;10500;38610;31605;493870
Pacífico;Nariño;La Tola;Vigía;Red de enmalle de deriva marina;1,869000053;9,1;6,3;45,89;8,4;19,5;10500;36400;63000;613535
Pacífico;Nariño;La Tola;Vigía;Red de enmalle zangarreo;2,729650017;19,5;18,7425;115,7325;4,795;27,56;28000;97500;117740;765375
Pacífico;Nariño;Mosquera;La Punta - Firme Cifuentes;Palangre o espinel de fondo;1,984500027;16,0875;4,9;65;7;23,4;10500;78000;39900;569400
Pacífico;Nariño;Mosquera;La Punta - Firme Cifuentes;Recolección manual de piangua;3,5525;8,3525;3,764249873;16,99424999;0,7;1,3;5218,5;10978,5;18403;83083
Pacífico;Nariño;Mosquera;La Punta - Firme Cifuentes;Red de enmalle camaronera;2,8;10,75619997;1,4;97,5;3,5;28,6;21000;78000;42000;520000
Pacífico;Nariño;Mosquera;La Punta - Firme Cifuentes;Red de enmalle de deriva marina;2,45;14,79529993;2,8;65;2,8;39;21000;104000;39200;772200
Pacífico;Nariño;Mosquera;La Punta - Firme Cifuentes;Red de enmalle de encierro continental;1,82;16,25;2,45;99,45;6,3;37,44;10500;57200;11004;547105
Pacífico;Nariño;Mosquera;La Punta - Firme Cifuentes;Red de enmalle fija marina;1,676500053;9,003150015;8,4;42,315;3,5;17,94;12075;39000;36820;151905
Pacífico;Nariño;Mosquera;Miel de Abeja;Línea de mano fija marina;4,62;37,83260006;0;134,16;8,4;75,4;6300;117000;28630;877565
Pacífico;Nariño;Mosquera;Miel de Abeja;Palangre o espinel de fondo;3,221400032;30,55;7,42;110,76;9,8;122,72;17500;273000;68320;1299740
Pacífico;Nariño;Mosquera;Miel de Abeja;Red de enmalle de deriva marina;4,935;10,335;57,54;141,96;7,14;15,6;26250;78000;174300;599820
Pacífico;Nariño;Mosquera;Miel de Abeja;Red de enmalle fija marina;11,97;24,57;28,875;59,475;3,01;12,61;28700;76700;144375;297375
Pacífico;Nariño;Mosquera;Muelle La Samaritana;Línea de mano fija marina;3,5875;27,92074933;24,5875;275,7625;5,6;136,5;24850;208000;155750;2120787,5
Pacífico;Nariño;Mosquera;Muelle La Samaritana;Palangre o espinel de fondo;4,55;28,98610003;26,0225;314,08;8,4;136,5;49000;736450;180775;2683362,5
Pacífico;Nariño;Mosquera;Muelle La Samaritana;Red de enmalle de deriva marina;5,9325;25,675;17,43;205,6925;8,4;96,135;78995;501150;212485;2953730
Pacífico;Nariño;Mosquera;Muelle La Samaritana;Red de enmalle de encierro continental;6,3;11,7;26,95;50,05;2,8;5,2;31500;58500;215600;400400
Pacífico;Nariño;Mosquera;Muelle Las Flores;Línea de mano fija marina;3,955;18,005;14,455;215,085;5,6;133,575;33075;187525;110407,5;1962057,5
Pacífico;Nariño;Mosquera;Muelle Las Flores;Palangre o espinel de fondo;3,7975;26,57720007;19,495;194,545;7,98;136,5;46900;689000;165480;1861957,5
Pacífico;Nariño;Mosquera;Muelle Las Flores;Red de enmalle camaronera;4,441850111;8,845849917;31,99;64,09;11,9;22,1;31500;58500;145810;289510
Pacífico;Nariño;Mosquera;Muelle Las Flores;Red de enmalle de deriva marina;5,46;24,78710001;19,95;137,15;8,4;46,8;73500;467350;242144;2281305
Pacífico;Nariño;Mosquera;Muelle Las Flores;Red de enmalle de encierro continental;4,41;14,04;27,335;245,57;4,9;12,61;25550;88400;214550;1956890
Pacífico;Nariño;Mosquera;Playa Nueva;Línea de mano fija marina;2,905700016;42,05370158;9,1175;208,52;21,105;198,9;21980;159315;81585;1520317,5
Pacífico;Nariño;Mosquera;Playa Nueva;Palangre o espinel de fondo;6,721749973;32,85424943;9,1875;110,5;30,24000053;138,6449995;49525;215475;103600;1183000
Pacífico;Nariño;Mosquera;Playa Nueva;Red de enmalle camaronera;3,75899992;12,4539999;2,309999967;175,5;2,519999933;50,17999802;24500;118300;58800;936000
Pacífico;Nariño;Mosquera;Playa Nueva;Red de enmalle de deriva marina;3,639999866;15,33219982;7;121,42;2,519999933;81,9;25900;143000;79800;946920
Pacífico;Nariño;Mosquera;Playa Nueva;Red de enmalle de encierro continental;3,711399965;11,57130003;5,3375;62,6925;4,9;26,55899953;17185;52195;51100;477555
Pacífico;Nariño;San Andrés De Tumaco;Agropesur;Palangre o espinel de fondo;5,25;9,75;33,6;62,4;17,5;32,5;47600;88400;298200;553800
Pacífico;Nariño;San Andrés De Tumaco;Agropesur;Red de arrastre artesanal o changa;5,81;13,58369997;17,535;129,61;18,9;39,54600035;101710;242450;73360;555555
Pacífico;Nariño;San Andrés De Tumaco;Candelillas de Mar;Recolección manual de piangua;3,5;7,8;3,5;13;;;14700;64350;32200;260000
Pacífico;Nariño;San Andrés De Tumaco;Candelillas de Mar;Red de enmalle de deriva marina;5,95;17,49539999;21;140,92;1,4;3,9;52500;110500;62020;733460
Pacífico;Nariño;San Andrés De Tumaco;Candelillas de Mar;Red de enmalle fija marina;3,71;13,91;44,1;152,1;;;17500;32500;161350;545350
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Chinchorro marino;2,1;3,9;34,3;63,7;10,5;19,5;50400;93600;115850;215150
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Línea de mano correteo curricán o trolling;1,6975;8,125;6,37;34,06;2,8;6,37;8680;28990;59220;126360
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Línea de mano fija marina;1,7675;3,8675;12,145;30,745;2,17;6,37;11655;36855;69510;206310
Pacífico;Nariño;San Andrés De Tumaco;Chontal;No definido;1,055949998;2,159949947;19,705;40,105;3,535;7,735;12600;23400;98525;200525
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Palangre o espinel de fondo;1,253000015;6,44800005;7;72,8;2,8;7,8;8400;31200;33600;416000
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Palangre o espinel de superficie;1,05;5,28255003;8,4;78;3,5;45,5;11200;65000;62055;738140
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Recolección manual de piangua;2,1;3,9;10,5;19,5;1,4;2,6;16800;31200;42000;78000
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Red de arrastre;1,11125;8,645;11,235;234,975;2,1;26;9100;84760;40547,5;670702,5
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Red de arrastre artesanal o changa;1,75;3,25;63,7;118,3;2,1;3,9;33600;62400;191100;354900
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Red de cerco artesanal o ruche;1,4;6,47789999;18,34;267,15;3,5;7,8;11200;31200;67760;759720
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Red de enmalle camaronera;1,411549997;3,007549906;17,605;106,405;14,525;44,525;21000;85800;102392,5;582692,5
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Red de enmalle de deriva marina;1,082899969;6,278999901;5,6;104;3,5;45,5;11200;65000;30800;559487,5
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Red de enmalle de encierro continental;1,4;2,6;19,565;128,765;3,605;10,205;8680;119080;65905;640705
Pacífico;Nariño;San Andrés De Tumaco;Chontal;Red de enmalle fija marina;0,7;9,425;9,1;110,825;2,1;11,05;5600;78650;36662,5;444275
Pacífico;Nariño;San Andrés De Tumaco;Comercializadora Anabel;Red de arrastre artesanal o changa;5,655999947;13;17,85;165,1;18,9;42,12000198;102200;254800;91525;646100
Pacífico;Nariño;San Andrés De Tumaco;Comercializadora JLV;Red de cerco artesanal o ruche;7;13;451,5;838,5;50,4;93,6;371000;689000;4042500;7507500
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;Chinchorro marino;7,44100008;13,81900015;67,2;124,8;12,25;22,75;65450;121550;298900;555100
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;Red de cerco artesanal o ruche;7,35;13,65;164,92;542,62;8,4;15,6;137760;999960;846177,5;5264577,5
Pacífico;Nariño;San Andrés De Tumaco;Distribuidoras de Tumaco;Red de enmalle de deriva marina;7,604799957;42,31240143;4,9;124,41;6,65;12,35;52500;197600;41492,5;893327,5
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);Chinchorro camaronero;8,630999947;17,39789999;113,6975;1142,4725;14;26;290500;1300000;583828;9280102
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);Palangre o espinel de fondo;4,878650045;41,11315001;21,10850008;90,24599663;8,505;25,025;85050;269100;137060;1393795
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);Red de cerco artesanal o ruche;3,538499947;20,15;44,38;3666;4,9;42,575;166250;1430000;513677,5;15003560
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);Red de enmalle camaronera;6,09;15,99;94,745;207,545;6,685;25,285;44100;620100;1848245;7442045
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);Red de enmalle de deriva marina;6,419000053;102,2709976;30,61100075;637,8449841;7;26;70000;1004445;266465,5;4673032
Pacífico;Nariño;San Andrés De Tumaco;El Puerto (Tumaco);Red de enmalle fija marina;10,15;65,26389786;35,245;445,12;7,14;15,6;70000;321880;644490;5545215
Pacífico;Nariño;San Andrés De Tumaco;La Casa del Pescador;Red de enmalle camaronera;12,2808003;23,36880003;9,7475;28,0475;9,17;19,37;73850;148850;95637,5;203937,5
Pacífico;Nariño;San Andrés De Tumaco;La Casa del Pescador;Red de enmalle de deriva marina;7,555799971;31,96375;3,080000067;83,85;7;26;73500;212940;41492,5;899567,5
Pacífico;Nariño;San Andrés De Tumaco;La Casa del Pescador;Red de enmalle de encierro continental;7,755999947;18,14474998;4,217500067;48,32749901;8,4;25,025;73500;149500;28000;400725
Pacífico;Nariño;San Andrés De Tumaco;La Casa del Pescador;Red de enmalle fija marina;8,05;22,40420002;1,763999987;45,24;8,4;31,2;73500;149500;17850;489450
Pacífico;Nariño;San Andrés De Tumaco;Milagros de la Mar;Chinchorro marino;3,5;9,926800079;74,41;1129,7;5,46;63,7;157080;616200;267400;3877900
Pacífico;Nariño;San Andrés De Tumaco;Milagros de la Mar;Palangre o espinel de fondo;10,94239998;29,25;10,5;130,78;15,4;365,04;40320;215280;84840;1213680
Pacífico;Nariño;San Andrés De Tumaco;Milagros de la Mar;Palangre o espinel de superficie;10,05375;32,435;11,025;37,635;5,103000057;425,88;10290;925795;35560;706875
Pacífico;Nariño;San Andrés De Tumaco;Milagros de la Mar;Red de enmalle camaronera;7,525;13,975;70;130;50,4;93,6;50400;93600;375550;697450
Pacífico;Nariño;San Andrés De Tumaco;Milagros de la Mar;Red de enmalle de deriva marina;3,15;17,56625;7;149,565;7,497000127;58,5;29400;195000;34965;827547,5
Pacífico;Nariño;San Andrés De Tumaco;Milagros de la Mar;Red de enmalle de encierro continental;2,47625;5,47625;18,305;37,505;8,61;23,01;21630;61230;62020;129220
Pacífico;Nariño;San Andrés De Tumaco;Milagros de la Mar;Red de enmalle fija marina;2,73875;24,2775;2,1;140,335;3,780000067;73,71;16800;139555;21000;651300
Pacífico;Nariño;San Andrés De Tumaco;Muelle Don Antonio;Red de arrastre artesanal o changa;7,064749947;13,4127499;22,0675;53,2675;18,9;35,1;109007,5;277907,5;124670;280670
Pacífico;Nariño;San Andrés De Tumaco;Muelles del Camarón;Red de arrastre artesanal o changa;4,955999947;13;11,55;196,0725;4,9;42,12000198;83300;260000;72534;1113060
Pacífico;Nariño;San Andrés De Tumaco;Muelles del Camarón;Red de enmalle camaronera;3,675;6,825;15,05;27,95;6,3;11,7;77000;143000;141400;262600
Pacífico;Nariño;San Andrés De Tumaco;Muelles del Camarón;Red de enmalle de deriva marina;5,932149992;39,25349973;7,9975;169,4875;8,4;84,5;70000;264290;89782;1022677,5
Pacífico;Nariño;San Andrés De Tumaco;Muelles del Camarón;Red de enmalle fija marina;11,48839999;47,84909798;26,25875;110,5975;9,03;76,7;78050;238615;232893,5;894140
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Friopez;Palangre o espinel de fondo;98,82459885;304,8370071;89,25;525,525;8,61;35,295;1014510;2749890;418530;5232045
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Friopez;Palangre o espinel de superficie;108,85;202,15;334,6;621,4;4,9;9,1;1857800;3450200;3163475;5875025
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Friopez;Red de cerco artesanal o ruche;7,636999893;17,225;120,68;2957,045;6,405;20,8;421365;1744704;784630;10905440
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Friopez;Red de enmalle de deriva marina;19,10650045;145,8145014;15,89;137,0525;9,31;23,66;57785;432159;131932,5;1107990
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Friopez;Red de enmalle fija marina;10,33794993;78,4836009;19,4425;195,4875;5,005;28,86;102875,5;891605;74266,5;1621620
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Luz Mar;Red de cerco artesanal o ruche;8,925;16,575;982,45;1824,55;5,6;10,4;441700;820300;8628025;16023475
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Luz Mar;Red de enmalle de deriva marina;12,57899952;23,36099911;16,1;29,9;9,8;18,2;78050;144950;172900;321100
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Luz Mar;Red de enmalle fija marina;14,06649985;123,1425;138,1275;374,66;6,3525;20,1825;122381;690105;786905;2768366,25
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Punto JM;Red de enmalle camaronera;6,355999947;11,8039999;5,6;10,4;20,15999947;37,43999901;112000;208000;190400;353600
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Ricuras del Mar;Red de enmalle fija marina;20,76900005;38,5710001;68,6;127,4;8,75;16,25;201600;374400;906500;1683500
Pacífico;Nariño;San Andrés De Tumaco;Pesquera Torres Mar;Red de arrastre artesanal o changa;5,369000053;13,02340054;13,9475;179,205;15,37200029;42,12000198;96880;266500;72170;782301
Pacífico;Nariño;San Andrés De Tumaco;Plaza de mercado (Tumaco);Red de enmalle de deriva marina;10,15980002;54,73259857;28,21;144,43;7,28;22,36;46788;214760;185360;992160
Pacífico;Nariño;San Andrés De Tumaco;Plaza de mercado (Tumaco);Red de enmalle de encierro continental;17,90880001;50,69219957;11,795;78,65;8,085;16,185;77854;174772;93415;547885
Pacífico;Nariño;San Andrés De Tumaco;Plaza de mercado (Tumaco);Red de enmalle fija marina;12,17020004;45,35959778;17,64;215,67;4,83;23,4;78820;686140;126000;1633320
Pacífico;Nariño;Santa Bárbara;La Ensenada;Línea de mano fija marina;4,780999947;14,7289999;15,4;286;11,34000053;21,06000099;39200;120900;60112,5;719225
Pacífico;Nariño;Santa Bárbara;La Ensenada;Palangre o espinel de fondo;5,738600202;17,54480031;18,445;204,815;11,34000053;21,06000099;53410;159900;33162,5;655037,5
Pacífico;Nariño;Santa Bárbara;La Ensenada;Red de enmalle camaronera;3,423000073;12,48650002;1,4875;45,5;3,780000067;21,06000099;25200;101400;5582,5;178750
Pacífico;Nariño;Santa Bárbara;La Ensenada;Red de enmalle de deriva marina;2,320499957;43,71900139;4,095;112,645;3,780000067;21,06000099;23940;112190;27475;893880
Pacífico;Nariño;Santa Bárbara;La Ensenada;Red de enmalle de encierro marina;3,401999927;11,93400009;28,56;71,76;3,780000067;7,020000124;12075;75075;116620;839020
Pacífico;Nariño;Santa Bárbara;Soledad Pueblito;Línea de mano fija marina;4,739000053;16,14079998;7,7;76,4920002;2,1;13;13300;118820;78540;1001000
Pacífico;Nariño;Santa Bárbara;Soledad Pueblito;Palangre o espinel de fondo;2,342900035;14,12060023;7,77;103,935;5,74;18,85;34370;111800;61180;565240
Pacífico;Nariño;Santa Bárbara;Soledad Pueblito;Red de enmalle camaronera;4,475100021;35,67720007;4,445;126,295;2,1;13;35000;214500;54320;1318005
Pacífico;Nariño;Santa Bárbara;Soledad Pueblito;Red de enmalle de encierro marina;2,70375;11,06495;5,3725;133,3280018;2,1;3,9;4766,545;130000;27930;1841450
Pacífico;Valle del Cauca;Buenaventura;Bazán La Bocana;Red de arrastre artesanal o changa;5,130999947;74,1;5,53;184,6;4,9;14,3;70700;216060;62300;1570400
Pacífico;Valle del Cauca;Buenaventura;Bazán La Bocana;Red de enmalle camaronera;5,6;166,01;3,85;516,62;4,9;19,5;67200;689000;61530;3415360
Pacífico;Valle del Cauca;Buenaventura;Bazán La Bocana;Red de enmalle de deriva marina;8,61;285,22;2,8;452,14;4,9;19,5;34160;1898000;50820;5419180
Pacífico;Valle del Cauca;Buenaventura;Bazán La Bocana;Red de enmalle fija marina;4,2;53,7225;1,05;67,665;4,9;13;19600;191100;34300;616005
Pacífico;Valle del Cauca;Buenaventura;Betania - Naya;Palangre o espinel de fondo;4,592699943;16,41899984;4,9;219,44;2,1;5,2;38500;136825;42003,5;1222728
