Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Especie;Nejempl_inf;Nejempl_sup;Peso_total_inf;Peso_total_sup;Valor_inf;Valor_sup;Valor_x_kg_inf;Valor_x_kg_sup;kg_x_ind_inf;kg_x_ind_sup
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Brycon moorei;5;10;1,417499983;8,092499876;17500;130000;7333,332959;23552,94106;0,295749994;3,0875
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Colossoma macropomum;5;10;1,067500004;4,940000015;10237,5;58500;4725;18418,85164;0,960750023;3,867499876
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Curimata mivartii;5;10;1,05;15,6;2100;52000;1400;5571,422949;0,077;0,456299995
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Oreochromis niloticus;5;10;0,286999997;9,229999876;2100;72800;3500;14814,8127;0,175;1,040000015
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Pangasianodon hypophthalmus;5;10;0,909999967;4,147000105;7350;51090;5653,847534;15952,9401;0,909999967;4,147000105
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Piaractus brachypomus;5;10;0,175;6,018999839;1461,25;78715;5171,76302;19514,44784;0,175;6,018999839
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Pimelodus grosskopfii;5;10;3,05549994;44,85649891;33600;645190;6606,25;20800;0,066850002;0,525850002
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Pimelodus yuma;5;10;3,885;174,5509996;42000;1130220;3321,727363;16233,14037;0;0,117000005
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Prochilodus magdalenae;5;10;1,469999933;38,7438991;7000;156000;2169,939092;7818,872153;0;0,195000008
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Pseudoplatystoma magdaleniatum;5;10;1,75;37,47900027;21000;751660;7000;27447,6197;1,43149997;13,14299986
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Salminus affinis;5;10;1,015000013;12,8375;12600;154050;7140;24700;0,288749996;1,576250008
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Sorubim cuspicaudus;5;10;1,000999988;12,805;9765;151515;6427,273125;15600;0,450099988;4,465500081
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Triportheus magdalenae;5;10;1,75;21,45;7000;78000;2121,210034;5777,771924;0,063000003;0,182000001
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Brycon moorei;5;10;0,599200013;9,999599762;7070;170040;7937,574395;26000;0,294000003;3,429400139
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Chaetostoma brevilabiatum;5;10;0,852600021;31,24939989;4760;143000;3277,78083;8087,302539;0,126000005;0,353599992
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Colossoma macropomum;5;10;5,67;14,625;63000;159705;7070;14592,5;5,67;14,625
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Dasyloricaria filamentosa;5;10;1,4;2,6;5600;10400;2800;5200;0,119000001;0,221000002
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Ichthyoelephas longirostris;5;10;0,313249999;7,461999919;3132,5;86346;6986,20894;20258,761;0;2,38875
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Isorineloricaria tenuicauda;5;10;0,8575;5,915;3115;23075;2100;7010,717378;0,146300001;0,534299994
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Megaleporinus muyscorum;5;10;1,05;9,62;1960;26260;914,6647754;4333,329102;0;0,283399993
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Piaractus brachypomus;5;10;0,83125;7,397000074;9625;117000;7000;21830,03228;0,525;6,808750093
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Pimelodus grosskopfii;5;10;1,05;12,72244985;14000;182000;6125;28592,08028;0;0,376999989
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Pimelodus yuma;5;10;1,588299987;128,4660036;8400;903630;3107,997163;14888,09436;0;0,118300004
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Prochilodus magdalenae;5;10;0,7;31,2;4200;117000;1166,669031;17333,3291;0;0,408850003
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Pseudopimelodus atricaudus;5;10;0,37625;5,1025;2257,5;44525;2144,999857;13000;0,02625;4,4525
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Pseudoplatystoma magdaleniatum;5;10;1,4;58,5;16800;861640;7000;28600;0;10,65090016
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Salminus affinis;5;10;0,518000007;4,55;5180;53170;7000;20800;0,35;3,067999864
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Sorubim cuspicaudus;5;10;0,362249999;19,17174993;4550;234000;5600;23400;0,175;1,894750014
Magdalena;Caldas;La Dorada;Plaza de mercado (La Dorada);Sternopygus aequilabiatus;5;10;0,35;8,339499919;1400;28275;1473,78276;6293,703552;0,11375;2,6
Magdalena;Caldas;Supía;Desembarcadero (Supía);Brycon moorei;5;10;0,840000033;3,25;7560;29250;6300;11700;0,840000033;3,223999994
Magdalena;Caldas;Supía;Desembarcadero (Supía);Colossoma macropomum;5;10;2,443000007;4,537000012;26880;49920;7704,213672;14307,82539;1,218000007;2,262000012
Magdalena;Caldas;Supía;Desembarcadero (Supía);Ichthyoelephas longirostris;5;10;0,840000033;2,547999972;7560;22932;6300;11700;0,840000033;2,339999938
Magdalena;Caldas;Supía;Desembarcadero (Supía);Pimelodus grosskopfii;5;10;1,469999933;7,540000248;14700;79508;7000;14300;0,153999999;0,403000003
Magdalena;Caldas;Supía;Desembarcadero (Supía);Pimelodus yuma;5;10;1,120000017;2,080000031;11200;20800;7000;13000;1,120000017;2,080000031
Magdalena;Caldas;Supía;Desembarcadero (Supía);Prochilodus magdalenae;5;10;1,259999967;5,2;11340;49140;6300;13000;0,210000008;0,871000022
Magdalena;Caldas;Supía;Desembarcadero (Supía);Pseudopimelodus magnus;5;10;1,040199993;4,939999938;9450;45630;6300;13000;0,770000017;2,469999969
Magdalena;Caldas;Supía;Desembarcadero (Supía);Pseudoplatystoma magdaleniatum;5;10;2,124499943;14,12450023;21098;196898;6475;17875;1,259999975;14,04000023
Magdalena;Caldas;Supía;Desembarcadero (Supía);Salminus affinis;5;10;2,590000033;4,810000062;23310;43290;6300;11700;2,590000033;4,810000062
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Ageneiosus pardalis;5;10;0,35;4,1275;1855;21632;3500;10036,00127;0,119000001;0,325
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Brycon moorei;5;10;0,175;8,125;0;56875;0;10400;0,116900001;0,65
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Caquetaia kraussii;5;10;0,7;30,9075;350;30907,5;560;1313,605804;0;0,117000005
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Colossoma macropomum;5;10;0,7;13;0;104000;0;10400;0,348600006;4,74760006
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Curimata mivartii;5;10;0,525;15,3075;661,5;22126;700;2600;0,070000001;0,221000002
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Cyphocharax magdalenae;5;10;1,4;70,85;980;59800;420;1300;0;0,091
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Hoplias malabaricus;5;10;0,35;7,8;0;16510;0;5200;0;0,559000009
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Megaleporinus muyscorum;5;10;0,4725;16,9;560;26000;840;5200;0;0,429000017
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Megalops atlanticus;5;10;1,4;2,6;0;0;0;0;1,4;2,6
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Oreochromis niloticus;5;10;1,4;55,2825;0;322400;0;10400;0;0,493999994
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Pimelodus yuma;5;10;0,525;25,35;0;139821,5;0;7800;0;0,103999998
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Plagioscion magdalenae;5;10;0,525;13;0;39052;0;10400;0;0,949000025
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Prochilodus magdalenae;5;10;0,7;22,1;0;113828;0;13000;0;0,584999985
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Pseudoplatystoma magdaleniatum;5;10;0,35;14,00750012;0;140075;0;13000;0,190750001;6,5
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Sorubim cuspicaudus;5;10;0,35;8,125;0;78000;0;13000;0;2,381599991
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Sternopygus aequilabiatus;5;10;0,30625;2,51875;0;0;0;0;0,189000002;0,701999979
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Trachelyopterus insignis;5;10;0,7;1,3;0;0;0;0;0,070000001;0,130000002
Magdalena;Cesar;Chimichagua;Candelaria (Chimichagua);Triportheus magdalenae;5;10;1,05;56,55;700;56550;700;1300;0;0,077999998
Magdalena;Cesar;Chimichagua;La Mata;Ageneiosus pardalis;5;10;0,175;1,21875;0;5460;0;6630;0,101499997;0,56875
Magdalena;Cesar;Chimichagua;La Mata;Brycon moorei;5;10;0,7;1,3;4200;7800;4200;7800;0,7;1,3
Magdalena;Cesar;Chimichagua;La Mata;Caquetaia kraussii;5;10;0,35;9,9125;280;7345;420;1040;0;0,168999994
Magdalena;Cesar;Chimichagua;La Mata;Centrochir crocodili;5;10;1,295;14,95;647,5;7475;350;650;0,05145;0,112450002
Magdalena;Cesar;Chimichagua;La Mata;Colossoma macropomum;5;10;0,7;12,30125;3570;68315;2800;8970;0,567699995;8,6125
Magdalena;Cesar;Chimichagua;La Mata;Curimata mivartii;5;10;0,35;3,575;350;6142,5;560;2600;0,090999997;0,246999997
Magdalena;Cesar;Chimichagua;La Mata;Cynopotamus magdalenae;5;10;0,35;2,6;0;4160;0;2080;0,069300001;0,260000004
Magdalena;Cesar;Chimichagua;La Mata;Cyphocharax magdalenae;5;10;0,7;36,4;560;28613;448;1560;0;0,091
Magdalena;Cesar;Chimichagua;La Mata;Hoplias malabaricus;5;10;0,35;4,225;0;11154;0;5200;0,105000004;0,341900009
Magdalena;Cesar;Chimichagua;La Mata;Megaleporinus muyscorum;5;10;0,35;4,225;700;15925;840;8060;0;0,325
Magdalena;Cesar;Chimichagua;La Mata;Oreochromis niloticus;5;10;0,525;92,95;1344;456456;1680;8320;0;0,403000003
Magdalena;Cesar;Chimichagua;La Mata;Piaractus brachypomus;5;10;0,735;13,13;2940;53040;2800;6032;0,735;3,25
Magdalena;Cesar;Chimichagua;La Mata;Pimelodus yuma;5;10;4,2;133,575;15680;522470;1960;7800;0;0,103999998
Magdalena;Cesar;Chimichagua;La Mata;Plagioscion magdalenae;5;10;0,35;6,5;490;22197,5;560;7280;0;1,3
Magdalena;Cesar;Chimichagua;La Mata;Potamotrygon magdalenae;5;10;0,7;7,02;0;0;0;0;0,132999998;1,053000003
Magdalena;Cesar;Chimichagua;La Mata;Prochilodus magdalenae;5;10;1,05;24,7;5040;112970;1680;13000;0;0,520000008
Magdalena;Cesar;Chimichagua;La Mata;Pseudoplatystoma magdaleniatum;5;10;0,175;3,3475;700;23400;1960;10400;0,175;2,6
Magdalena;Cesar;Chimichagua;La Mata;Sorubim cuspicaudus;5;10;0,175;7,8;0;41340;0;13000;0,175;1,95
Magdalena;Cesar;Chimichagua;La Mata;Trachelyopterus insignis;5;10;0,875;14,625;0;11180;0;1040;0,041999999;0,103999998
Magdalena;Cesar;Chimichagua;La Mata;Triportheus magdalenae;5;10;0,35;7,8;0;5889;0;2564,379984;0,041999999;0,103999998
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Ageneiosus pardalis;5;10;0,175;2,86;0;8008;0;5980;0,055999999;0,301600005
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Andinoacara latifrons;5;10;0,35;10,4975;0;0;0;0;0,027999999;0,077999998
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Brycon moorei;5;10;0,090999997;0,168999994;245;455;1960;3640;0,090999997;0,168999994
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Caquetaia kraussii;5;10;0,35;8,45;0;10400;0;2600;0,035000001;0,168999994
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Centrochir crocodili;5;10;1,8375;6,3375;0;0;0;0;0,03535;0,077349998
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Colossoma macropomum;5;10;0,175;3,9;0;23400;0;9186,114463;0,144899997;3,9
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Curimata mivartii;5;10;0,35;8,515;0;29120;0;5200;0,041999999;0,246999997
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Cynopotamus magdalenae;5;10;0,35;1,95;420;2509;840;2080;0,090999997;0,260000004
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Cyphocharax magdalenae;5;10;0,35;16,9;0;28964;0;2600;0;0,103999998
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Dasyloricaria filamentosa;5;10;0,301000005;3,9;0;0;0;0;0,035000001;0,117000005
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Hoplias malabaricus;5;10;0,335999992;13;0;20800;0;2600;0,090999997;0,376999989
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Megaleporinus muyscorum;5;10;0,175;3,9;0;7130,5;0;5200;0,090999997;0,325
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Oreochromis niloticus;5;10;0,35;20,8;0;101400;0;9360;0;0,520000008
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Pimelodus yuma;5;10;0,35;22,1;0;101400;0;8320;0,035000001;0,117000005
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Plagioscion magdalenae;5;10;0,35;11,05;0;35100;0;7800;0,090999997;0,818999994
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Potamotrygon magdalenae;5;10;0,7;15,145;0;0;0;0;0,213150005;3,25
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Prochilodus magdalenae;5;10;0,35;16,9;0;109200;0;15600;0;0,65
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Pseudopimelodus atricaudus;5;10;0,35;0,65;1400;2600;2800;5200;0,35;0,65
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Pseudoplatystoma magdaleniatum;5;10;0,175;3,25;0;26000;0;13000;0,175;2,6
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Sorubim cuspicaudus;5;10;0,175;6,5;0;46800;0;15600;0,132999998;1,3
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Trachelyopterus insignis;5;10;0,297499992;16,9;0;1560;0;1001;0,035000001;0,167699994
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Trichopodus pectoralis;5;10;0,35;23,66;0;0;0;0;0,041999999;0,130000002
Magdalena;Cesar;Chimichagua;Macurutú - Saloa;Triportheus magdalenae;5;10;0,335299993;8,45;0;13000;0;2600;0,0189;0,103999998
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Caquetaia kraussii;5;10;0,7;18,2;560;18720;420;1560;0,035000001;0,103999998
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Colossoma macropomum;5;10;1,085;3,185;6510;19110;4200;7800;1,085;3,185
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Curimata mivartii;5;10;0,7;16,38;840;19656;840;1560;0,041999999;0,130000002
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Cyphocharax magdalenae;5;10;1,4;57,0375;0;76050;0;2600;0;0,077999998
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Hoplias malabaricus;5;10;0,7;44,2;1400;105846;980;3120;0,00175;0,555750009
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Megaleporinus muyscorum;5;10;0,7;16,9;420;25532;798,0003632;3120;0,070000001;0,234000009
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Oreochromis niloticus;5;10;0,7;81,12;1960;403416;1400;10400;0;0,49789999
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Piaractus brachypomus;5;10;0,7;1,3;4214;8294;4214;8294;0,3675;1,2675
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Pimelodus yuma;5;10;1,4;42,9;8400;230100;2800;8320;0;0,091
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Plagioscion magdalenae;5;10;0,7;18,655;1120;58500;1080,8;8320;0,060550001;1,3
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Potamotrygon magdalenae;5;10;3,5;6,5;0;0;0;0;0,7;1,3
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Prochilodus magdalenae;5;10;0,35;16,9;0;101920;0;15600;0;0,65
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Pseudoplatystoma magdaleniatum;5;10;0,91;9,23;3360;110760;2184;16640;0,582399995;5,98
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Sorubim cuspicaudus;5;10;0,7;10,92;1624;86736;2800;13000;0;1,3
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Trachelyopterus insignis;5;10;6,4225;16,0225;175;6175;14;494;0,049;0,091
Magdalena;Cesar;Chimichagua;Puerto Real - Saloa;Triportheus magdalenae;5;10;0,265300002;5,8175;0;4108;0;1040;0,023449999;0,08645
Magdalena;Cesar;Chimichagua;Real;Ageneiosus pardalis;5;10;0,2625;1,95;665;6240;1400;4420;0,049;0,221000002
Magdalena;Cesar;Chimichagua;Real;Caquetaia kraussii;5;10;0,35;3,25;525;4160;560;2600;0,041999999;0,130000002
Magdalena;Cesar;Chimichagua;Real;Curimata mivartii;5;10;0,7175;1,9175;1148;3068;1120;2080;0,09905;0,219050002
Magdalena;Cesar;Chimichagua;Real;Cynopotamus magdalenae;5;10;0,35;2,6;560;4160;840;2262;0,090999997;0,238550005
Magdalena;Cesar;Chimichagua;Real;Cyphocharax magdalenae;5;10;2,1;3,9;2100;3900;700;1300;0,049;0,091
Magdalena;Cesar;Chimichagua;Real;Hoplias malabaricus;5;10;0,35;3,9;560;6890;1120;2600;0,090999997;0,325
Magdalena;Cesar;Chimichagua;Real;Megaleporinus muyscorum;5;10;0,35;2,6;420;5200;840;2600;0,090999997;0,285999998
Magdalena;Cesar;Chimichagua;Real;Oreochromis niloticus;5;10;1,05;33,865;4452;154804;1960;6240;0,105000004;0,299000005
Magdalena;Cesar;Chimichagua;Real;Pimelodus yuma;5;10;0,945;37,05;3780;148200;2800;5200;0,041999999;0,091
Magdalena;Cesar;Chimichagua;Real;Plagioscion magdalenae;5;10;0,35;5,85;700;13728;840;7800;0,090999997;1,3
Magdalena;Cesar;Chimichagua;Real;Prochilodus magdalenae;5;10;1,05;33,8;4480;135200;2240;8320;0,098;0,351000014
Magdalena;Cesar;Chimichagua;Real;Pseudoplatystoma magdaleniatum;5;10;0,35;2,6;1190;15600;2380;8320;0,175;1,95
Magdalena;Cesar;Chimichagua;Real;Sorubim cuspicaudus;5;10;0,35;2,8925;1120;15600;2240;7800;0,190399997;1,3
Magdalena;Cesar;Chimichagua;Real;Triportheus magdalenae;5;10;0,7;7,8975;679;9477;679;1560;0,035000001;0,083849999
Magdalena;Cesar;Chimichagua;Sempegua;Ageneiosus pardalis;5;10;0,269849993;2,285399959;0;17940;0;10400;0,098;0,785200018
Magdalena;Cesar;Chimichagua;Sempegua;Brycon moorei;5;10;0,44799999;0,831999981;4550;8450;7109,375;13203,125;0,44799999;0,831999981
Magdalena;Cesar;Chimichagua;Sempegua;Caquetaia kraussii;5;10;0,35;4,55;280;3640;560;1040;0;0,130000002
Magdalena;Cesar;Chimichagua;Sempegua;Colossoma macropomum;5;10;0,237299993;7,610199933;0;42952;0;8468,57302;0,237299993;7,610199933
Magdalena;Cesar;Chimichagua;Sempegua;Curimata mivartii;5;10;0,35;5,2;0;11700;0;3900;0,083999998;0,246999997
Magdalena;Cesar;Chimichagua;Sempegua;Cynopotamus magdalenae;5;10;0,265999997;1,95;0;3120;0;3900;0;0,272999991
Magdalena;Cesar;Chimichagua;Sempegua;Cyphocharax magdalenae;5;10;0,868000007;25,2525;0;24050;0;2555,102599;0;0,091
Magdalena;Cesar;Chimichagua;Sempegua;Hoplias malabaricus;5;10;0,35;7,974199834;0;20410;0;3971,394756;0,119000001;0,386100008
Magdalena;Cesar;Chimichagua;Sempegua;Megaleporinus muyscorum;5;10;0,314999992;5,85;0;21190;0;7748,280947;0;0,351000014
Magdalena;Cesar;Chimichagua;Sempegua;Oreochromis niloticus;5;10;0,924000037;93,6;0;459732;0;10400;0,098;0,454999992
Magdalena;Cesar;Chimichagua;Sempegua;Piaractus brachypomus;5;10;0,35;2,6;560;3120;840;2080;0;0,5525
Magdalena;Cesar;Chimichagua;Sempegua;Pimelodus yuma;5;10;0,7;13;4200;82745;2800;9074,211917;0,041999999;0,103999998
Magdalena;Cesar;Chimichagua;Sempegua;Plagioscion magdalenae;5;10;0,476000005;23,95380028;0;106600;0;10400;0;1,95
Magdalena;Cesar;Chimichagua;Sempegua;Potamotrygon magdalenae;5;10;1,05;15,63639984;0;3094;0;1040;0,351400001;2,973749938
Magdalena;Cesar;Chimichagua;Sempegua;Prochilodus magdalenae;5;10;0,7;25,00875025;0;117000;0;14661,66025;0;0,506999981
Magdalena;Cesar;Chimichagua;Sempegua;Pseudopimelodus atricaudus;5;10;0,175;0,6175;700;2470;2800;5200;0;0
Magdalena;Cesar;Chimichagua;Sempegua;Pseudoplatystoma magdaleniatum;5;10;0,25200001;11,71559999;0;134550;0;15853,65615;0,175;4,225
Magdalena;Cesar;Chimichagua;Sempegua;Sorubim cuspicaudus;5;10;0,25200001;24,05;0;208000;0;15234,375;0,217000002;3,12455012
Magdalena;Cesar;Chimichagua;Sempegua;Sternopygus aequilabiatus;5;10;0,35;3,25;0;2600;0;1040;0,090999997;0,325
Magdalena;Cesar;Chimichagua;Sempegua;Trachelyopterus insignis;5;10;0,601300011;10,4;0;4680;0;1040;0;0,246999997
Magdalena;Cesar;Chimichagua;Sempegua;Triportheus magdalenae;5;10;0,788899999;31,25719908;0;33800;0;2527,878628;0;0,103999998
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Ageneiosus pardalis;5;10;0,7;31,8825;6335;259090;5600;20800;0,25690001;2,6
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Brycon moorei;5;10;0,51625;3,62375;6195;53365;6965;20800;0,35;2,64875
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Colossoma macropomum;5;10;1,75;32,11;10500;279630;4200;13000;0,0525;23,4
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Hoplias malabaricus;5;10;5,25;9,75;10500;19500;1400;2600;0,175;0,325
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Hypostomus hondae;5;10;0,35;6,394700007;2135;26308,75;2800;10271,89214;0,071050001;0,427700016
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Ichthyoelephas longirostris;5;10;0,35;2,16125;2590;20670;3290;15600;0,35;1,93375
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Isorineloricaria tenuicauda;5;10;0,175;0,325;1050;1950;4200;7800;0,175;0,325
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Megaleporinus muyscorum;5;10;1,3475;71,5;5495;292500;1400;7800;0;0,468000019
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Megalops atlanticus;5;10;1,4175;4,095;13580;65000;6160;20800;1,4175;4,095
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Oreochromis niloticus;5;10;1,77625;107,185;5600;516360;1592,788024;9100;0,153300001;0,830050007
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Panaque cochliodon;5;10;0,7;5,3625;4200;34450;4197,816089;11180;0,179200005;1,01984998
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Piaractus brachypomus;5;10;4,94375;22,1;34125;184925;3370,120178;12350;1,05;15,925
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Pimelodus grosskopfii;5;10;0,35;57,525;3500;399750;2800;15600;0,083999998;0,4875
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Pimelodus yuma;5;10;6,51;369,2;28000;1123850;1655,586082;7800;0;0,1391
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Plagioscion magdalenae;5;10;0,7;12,545;7000;99450;4645,454023;18590;0;2,6
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Prochilodus magdalenae;5;10;2,1;80,6;17500;591500;2520;22100;0,070000001;0,728000003
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Pseudopimelodus atricaudus;5;10;0,35;1,82;770;5720;1400;9100;0,175;1,235
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Pseudoplatystoma magdaleniatum;5;10;1,75;61,6525;21210;857025;7000;23400;0;10,58785008
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Salminus affinis;5;10;0,35;0,65;3500;8905;7000;17810;0,35;0,65
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Sorubim cuspicaudus;5;10;1,26875;40,95;14700;455000;5600;20800;0;1,95
Magdalena;Cesar;Gamarra;Puerto de Gamarra;Sternopygus aequilabiatus;5;10;0,7525;26;2100;61880;1400;5200;0,221200004;1,3
